??,??,???
result_data_downWord,349,result-data-downWord-2403045
result_data_downWord,352,result-data-downWord-2071296
result_data_downWord,354,result-data-downWord-2146369
result_data_downWord,373,result-data-downWord-256924
result_data_downWord,384,result-data-downWord-971735
result_data_downWord,386,result-data-downWord-226061
result_data_downWord,388,result-data-downWord-653443
result_data_downWord,390,result-data-downWord-3777606
result_data_downWord,395,result-data-downWord-2146369
result_data_downWord,396,result-data-downWord-3749927
result_data_downWord,397,result-data-downWord-3960820
result_data_downWord,406,result-data-downWord-725035
result_data_downWord,428,result-data-downWord-2071296
result_data_downWord,433,result-data-downWord-264145
result_data_downWord,435,result-data-downWord-2623413
result_data_downWord,446,result-data-downWord-3110275
result_data_downWord,449,result-data-downWord-3777606
result_data_downWord,453,result-data-downWord-672752
result_data_downWord,459,result-data-downWord-672752
result_data_downWord,461,result-data-downWord-2403045
result_data_downWord,463,result-data-downWord-1259265
result_data_downWord,465,result-data-downWord-2678297
result_data_downWord,471,result-data-downWord-230996
result_data_downWord,472,result-data-downWord-552679
result_data_downWord,481,result-data-downWord-2333331
result_data_downWord,482,result-data-downWord-3749927
result_data_downWord,486,result-data-downWord-2377552
result_data_downWord,496,result-data-downWord-1206080
result_data_downWord,502,result-data-downWord-3960187
result_data_downWord,514,result-data-downWord-2177658
result_data_downWord,521,result-data-downWord-173748
result_data_downWord,531,result-data-downWord-2637056
result_data_downWord,532,result-data-downWord-3777606
result_data_downWord,538,result-data-downWord-653443
result_data_downWord,543,result-data-downWord-3024418
result_data_downWord,555,result-data-downWord-3749927
result_data_downWord,571,result-data-downWord-3960187
result_data_downWord,577,result-data-downWord-3960820
result_data_downWord,578,result-data-downWord-2623413
result_data_downWord,579,result-data-downWord-3627437
result_data_downWord,583,result-data-downWord-1206080
result_data_downWord,584,result-data-downWord-1168112
result_data_downWord,598,result-data-downWord-653443
result_data_downWord,602,result-data-downWord-3777606
result_data_downWord,610,result-data-downWord-173748
result_data_downWord,627,result-data-downWord-1206080
result_data_downWord,629,result-data-downWord-3024418
result_data_downWord,634,result-data-downWord-2177658
result_data_downWord,635,result-data-downWord-2637056
result_data_downWord,643,result-data-downWord-3749927
result_data_downWord,646,result-data-downWord-3627437
result_data_downWord,650,result-data-downWord-3960820
result_data_downWord,656,result-data-downWord-3960187
result_data_downWord,657,result-data-downWord-2623413
result_data_downWord,663,result-data-downWord-961547
result_data_downWord,684,result-data-downWord-264145
result_data_downWord,693,result-data-downWord-2298362
result_data_downWord,696,result-data-downWord-2487758
result_data_downWord,698,result-data-downWord-2746869
result_data_downWord,703,result-data-downWord-146131
result_data_downWord,707,result-data-downWord-877423
result_data_downWord,709,result-data-downWord-3392338
result_data_downWord,711,result-data-downWord-725035
result_data_downWord,715,result-data-downWord-3024418
result_data_downWord,717,result-data-downWord-2298362
result_data_downWord,718,result-data-downWord-2986259
result_data_downWord,727,result-data-downWord-2333331
result_data_downWord,734,result-data-downWord-2075639
result_data_downWord,738,result-data-downWord-1113936
result_data_downWord,750,result-data-downWord-3749927
result_data_downWord,753,result-data-downWord-961547
result_data_downWord,759,result-data-downWord-264145
result_data_downWord,763,result-data-downWord-3324843
result_data_downWord,770,result-data-downWord-971735
result_data_downWord,781,result-data-downWord-2637056
result_data_downWord,782,result-data-downWord-2333331
result_data_downWord,785,result-data-downWord-653443
result_data_downWord,787,result-data-downWord-2416631
result_data_downWord,793,result-data-downWord-1168112
result_data_downWord,796,result-data-downWord-556533
result_data_downWord,807,result-data-downWord-2986259
result_data_downWord,813,result-data-downWord-3556707
result_data_downWord,814,result-data-downWord-672752
result_data_downWord,823,result-data-downWord-653443
result_data_downWord,826,result-data-downWord-511037
result_data_downWord,839,result-data-downWord-877423
result_data_downWord,840,result-data-downWord-3273691
result_data_downWord,847,result-data-downWord-2162294
result_data_downWord,849,result-data-downWord-1113261
result_data_downWord,853,result-data-downWord-937444
result_data_downWord,858,result-data-downWord-256924
result_data_downWord,869,result-data-downWord-2119153
result_data_downWord,885,result-data-downWord-1351071
result_data_downWord,886,result-data-downWord-672752
result_data_downWord,889,result-data-downWord-2146369
result_data_downWord,895,result-data-downWord-2492155
result_data_downWord,900,result-data-downWord-725035
result_data_downWord,902,result-data-downWord-511037
result_data_downWord,928,result-data-downWord-2177658
result_data_downWord,934,result-data-downWord-1259265
result_data_downWord,938,result-data-downWord-3960820
result_data_downWord,942,result-data-downWord-1206080
result_data_downWord,944,result-data-downWord-3024418
result_data_downWord,949,result-data-downWord-1168112
result_data_downWord,965,result-data-downWord-914558
result_data_downWord,977,result-data-downWord-672752
result_data_downWord,986,result-data-downWord-1113936
result_data_downWord,990,result-data-downWord-3110275
result_data_downWord,993,result-data-downWord-971735
result_data_downWord,995,result-data-downWord-1259265
result_data_downWord,996,result-data-downWord-2377552
result_data_downWord,1000,result-data-downWord-146131
result_data_downWord,1004,result-data-downWord-3789120
result_data_downWord,1006,result-data-downWord-2333331
result_data_downWord,1015,result-data-downWord-3960820
result_data_downWord,1019,result-data-downWord-552679
result_data_downWord,1027,result-data-downWord-3024418
result_data_downWord,1033,result-data-downWord-256924
result_data_downWord,1038,result-data-downWord-672752
result_data_downWord,1051,result-data-downWord-767290
result_data_downWord,1058,result-data-downWord-3789120
result_data_downWord,1064,result-data-downWord-1351071
result_data_downWord,1066,result-data-downWord-834928
result_data_downWord,1067,result-data-downWord-1206080
result_data_downWord,1070,result-data-downWord-961547
result_data_downWord,1090,result-data-downWord-1259265
result_data_downWord,1095,result-data-downWord-1113261
result_data_downWord,1098,result-data-downWord-2146369
result_data_downWord,1099,result-data-downWord-834928
result_data_downWord,1134,result-data-downWord-725035
result_data_downWord,1141,result-data-downWord-1168112
result_data_downWord,1143,result-data-downWord-3024418
result_data_downWord,1144,result-data-downWord-3324843
result_data_downWord,1145,result-data-downWord-3960187
result_data_downWord,1150,result-data-downWord-2075639
result_data_downWord,1152,result-data-downWord-2746869
result_data_downWord,1155,result-data-downWord-2492155
result_data_downWord,1160,result-data-downWord-3627437
result_data_downWord,1167,result-data-downWord-3273691
result_data_downWord,1171,result-data-downWord-3324843
result_data_downWord,1191,result-data-downWord-146131
result_data_downWord,1193,result-data-downWord-672752
result_data_downWord,1195,result-data-downWord-1845057
result_data_downWord,1199,result-data-downWord-3556707
result_data_downWord,1205,result-data-downWord-937444
result_data_downWord,1207,result-data-downWord-3273691
result_data_downWord,1208,result-data-downWord-552679
result_data_downWord,1210,result-data-downWord-273218
result_data_downWord,1211,result-data-downWord-2162294
result_data_downWord,1225,result-data-downWord-2075639
result_data_downWord,1229,result-data-downWord-2487758
result_data_downWord,1241,result-data-downWord-2623413
result_data_downWord,1274,result-data-downWord-961547
result_data_downWord,1275,result-data-downWord-1206080
result_data_downWord,1276,result-data-downWord-1538388
result_data_downWord,1284,result-data-downWord-767290
result_data_downWord,1286,result-data-downWord-2416631
result_data_downWord,1287,result-data-downWord-2492155
result_data_downWord,1288,result-data-downWord-2403045
result_data_downWord,1291,result-data-downWord-3338224
result_data_downWord,1294,result-data-downWord-2492155
result_data_downWord,1301,result-data-downWord-2075639
result_data_downWord,1302,result-data-downWord-3392338
result_data_downWord,1304,result-data-downWord-230996
result_data_downWord,1307,result-data-downWord-2377552
result_data_downWord,1313,result-data-downWord-2377552
result_data_downWord,1325,result-data-downWord-2298362
result_data_downWord,1340,result-data-downWord-146131
result_data_downWord,1347,result-data-downWord-725035
result_data_downWord,1361,result-data-downWord-937444
result_data_downWord,1362,result-data-downWord-2119153
result_data_downWord,1367,result-data-downWord-1113261
result_data_downWord,1369,result-data-downWord-961547
result_data_downWord,1370,result-data-downWord-3556707
result_data_downWord,1371,result-data-downWord-877423
result_data_downWord,1379,result-data-downWord-3960820
result_data_downWord,1381,result-data-downWord-2637056
result_data_downWord,1384,result-data-downWord-3960187
result_data_downWord,1390,result-data-downWord-1113936
result_data_downWord,1406,result-data-downWord-2177658
result_data_downWord,1408,result-data-downWord-937444
result_data_downWord,1413,result-data-downWord-256924
result_data_downWord,1417,result-data-downWord-937444
result_data_downWord,1422,result-data-downWord-1538388
result_data_downWord,1428,result-data-downWord-226061
result_data_downWord,1429,result-data-downWord-2986259
result_data_downWord,1435,result-data-downWord-3338224
result_data_downWord,1436,result-data-downWord-2403045
result_data_downWord,1443,result-data-downWord-3960187
result_data_downWord,1449,result-data-downWord-2637056
result_data_downWord,1451,result-data-downWord-273218
result_data_downWord,1453,result-data-downWord-2487758
result_data_downWord,1460,result-data-downWord-3960820
result_data_downWord,1482,result-data-downWord-1845057
result_data_downWord,1492,result-data-downWord-261223
result_data_downWord,1494,result-data-downWord-2162294
result_data_downWord,1499,result-data-downWord-672752
result_data_downWord,1505,result-data-downWord-3110275
result_data_downWord,1507,result-data-downWord-2146369
result_data_downWord,1508,result-data-downWord-2623413
result_data_downWord,1518,result-data-downWord-2119153
result_data_downWord,1519,result-data-downWord-2637056
result_data_downWord,1520,result-data-downWord-3960187
result_data_downWord,1523,result-data-downWord-2377552
result_data_downWord,1526,result-data-downWord-3960820
result_data_downWord,1530,result-data-downWord-2678297
result_data_downWord,1549,result-data-downWord-2637056
result_data_downWord,1557,result-data-downWord-725035
result_data_downWord,1573,result-data-downWord-146131
result_data_downWord,1575,result-data-downWord-2071296
result_data_downWord,1577,result-data-downWord-1113261
result_data_downWord,1580,result-data-downWord-1538388
result_data_downWord,1590,result-data-downWord-3627437
result_data_downWord,1592,result-data-downWord-1113936
